column,case,Fx_lb,vertical_Fy_lb,Fz_lb,Mx_lb_in,My_lb_in,Mz_lb_in
S3,machine200,1.0092986624127376,6290.2695684511455,-595.9890691626204,-3131.650930705409,-50.72019767493458,-205.6327487466961
S3,uplift20_sensitivity,-7.182484315363454,-628.4649639483563,65.16646348635041,629.7633525012639,-47.73836491562786,376.65398549606755
S3,strength_screen,5.639633117990541,10673.847900735424,-1005.9451806200817,-5453.977672424106,-49.62910304701306,-550.3703276371631
S3,HB0.25,-2.2533123064428477,6311.197258856425,-595.9604204257087,-3128.2035021662673,-74.6560753782194,-20.06542700727548
S3,HB0.5,-2.218630828472048,6391.470389508774,-603.3923069498824,-3171.35458453398,-76.48199981677497,-25.28234603832847
S3,HB0.75,-0.7528387072348864,6470.806388211604,-609.1531581496693,-3203.831684046871,-65.56296057997392,-108.73828357119802
S3,HT0.25,4.991724275449133,6504.475183972414,-630.3249026911622,-3342.5694871213636,-38.96859175252189,-447.8622472046236
S3,HT0.5,3.348692350427284,6674.964296127555,-639.0003565903668,-3382.623292464435,-50.501003655723046,-348.65943714072995
S3,HT0.75,1.3890034860208929,6846.196314088509,-647.4822349724767,-3420.7125437412487,-58.21866134017642,-240.81931671085107
S3,storage125_strength_sensitivity,-7.692860893608818,16309.430186072423,-1551.8288678049921,-8565.624314924135,-288.94176469653104,41.7957186911669
S3,strength_roof,18.853053737535078,12809.809884408347,-1216.273411337351,-6769.690702971889,56.03322068118196,-1288.2478645043354
S3,strength_HB0.25,0.07425699636934922,10770.644166644375,-1011.8962119483443,-5482.546236090812,-92.42214815425854,-235.30174050586487
S3,strength_HB0.5,0.12974744531082663,10899.081176746266,-1023.7872307832473,-5551.587970479123,-95.34362665261781,-243.64881588473807
